raceId,year,round,circuitId,circuit_name,country,alt,max_pit_duration,mean_pit_duration,min_pit_duration,num_stops,avg_stop_lap,avg_grid_top3,driverId_first_place,driverId_second_place,driverId_third_place,constructorId_first_place,constructorId_second_place,constructorId_third_place,grid_first_place,grid_second_place,grid_third_place,qualifying_position_first_place,qualifying_position_second_place,qualifying_position_third_place,q1_first_place,q1_second_place,q1_third_place,points_first_place,points_second_place,points_third_place,laps_first_place,laps_second_place,laps_third_place,pit_stop_count_first_place,pit_stop_count_second_place,pit_stop_count_third_place,pit_mean_duration_first_place,pit_mean_duration_second_place,pit_mean_duration_third_place,pit_max_duration_first_place,pit_max_duration_second_place,pit_max_duration_third_place,pit_min_duration_first_place,pit_min_duration_second_place,pit_min_duration_third_place,pit_avg_lap_first_place,pit_avg_lap_second_place,pit_avg_lap_third_place
1146,2025,2,17,Shanghai International Circuit,China,5,23.938,22.825,22.213,3,14.333333333333334,2.0,857.0,846.0,847.0,1.0,1.0,131.0,1,3,2,1,3,2,91.59100000000001,90.983,91.295,25.0,18.0,15.0,56,56,56,1.0,1.0,1.0,23.938,22.213,22.324,23.938,22.213,22.324,23.938,22.213,22.324,14.0,15.0,14.0
1147,2025,3,22,Suzuka Circuit,Japan,45,24.397,23.552000000000003,23.037,3,20.666666666666668,2.0,830.0,846.0,857.0,9.0,1.0,1.0,1,2,3,1,2,3,87.943,87.845,87.687,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,24.397,23.222,23.037,24.397,23.222,23.037,24.397,23.222,23.037,21.0,21.0,20.0
1148,2025,4,3,Bahrain International Circuit,Bahrain,7,29.822,25.233166666666666,24.035,6,22.166666666666668,3.3333333333333335,857.0,847.0,846.0,1.0,131.0,1.0,1,3,6,1,2,6,91.392,91.494,91.107,25.0,18.0,15.0,57,57,57,2.0,2.0,2.0,24.698999999999998,24.072000000000003,26.9285,24.9,24.1,29.822,24.498,24.044,24.035,23.0,22.5,21.0
1149,2025,5,77,Jeddah Corniche Circuit,Saudi Arabia,15,26.03,22.516333333333336,20.131,3,23.0,2.3333333333333335,857.0,830.0,844.0,1.0,9.0,6.0,2,1,4,2,1,4,87.901,87.77799999999999,88.55199999999999,25.0,18.0,15.0,50,50,50,1.0,1.0,1.0,21.388,26.03,20.131,21.388,26.03,20.131,21.388,26.03,20.131,19.0,21.0,29.0
1150,2025,6,79,Miami International Autodrome,USA,0,24.257,22.802333333333337,22.044,3,29.0,3.6666666666666665,857.0,846.0,847.0,1.0,1.0,131.0,4,2,5,4,2,5,87.006,86.955,87.014,25.0,18.0,15.0,57,57,57,1.0,1.0,1.0,22.106,22.044,24.257,22.106,22.044,24.257,22.106,22.044,24.257,29.0,29.0,29.0
1151,2025,7,21,Autodromo Enzo e Dino Ferrari,Italy,37,31.675,30.403000000000002,29.513,6,32.0,2.3333333333333335,830.0,846.0,857.0,9.0,1.0,1.0,2,4,1,2,4,1,75.175,75.894,75.5,25.0,18.0,15.0,63,63,63,2.0,2.0,2.0,29.823999999999998,30.594,30.791,29.991,31.675,30.973,29.657,29.513,30.609,37.5,37.0,21.5
1152,2025,8,6,Circuit de Monaco,Monaco,7,25.756,24.1945,23.576,6,34.666666666666664,2.0,846.0,844.0,857.0,1.0,6.0,1.0,1,2,3,1,2,3,71.285,71.229,71.30799999999999,25.0,18.0,15.0,78,78,78,2.0,2.0,2.0,24.1245,23.627000000000002,24.832,24.545,23.678,25.756,23.704,23.576,23.908,34.5,35.5,34.0
1153,2025,9,4,Circuit de Barcelona-Catalunya,Spain,109,23.562,22.273555555555554,21.838,9,40.22222222222222,3.3333333333333335,857.0,846.0,844.0,1.0,1.0,6.0,1,2,7,1,2,7,72.551,72.799,73.014,25.0,18.0,15.0,66,66,66,3.0,3.0,3.0,22.148,22.626333333333335,22.046333333333333,22.748,23.562,22.383,21.838,21.863,21.863,42.0,41.333333333333336,37.333333333333336
1154,2025,10,7,Circuit Gilles Villeneuve,Canada,13,24.262,20.554199999999998,18.265,15,51.2,2.3333333333333335,847.0,830.0,863.0,131.0,9.0,131.0,1,2,4,1,2,4,72.075,72.054,72.279,25.0,18.0,15.0,70,70,70,5.0,5.0,5.0,20.699,20.5064,20.4572,24.262,23.604,23.416,18.265,18.294,18.275,51.8,50.6,51.2
1155,2025,11,70,Red Bull Ring,Austria,678,22.599,21.67233333333333,21.033,6,37.166666666666664,2.0,846.0,857.0,844.0,1.0,1.0,6.0,1,3,2,1,3,2,64.672,64.966,65.197,25.0,18.0,15.0,70,70,70,2.0,2.0,2.0,21.779,21.816000000000003,21.422,22.131,22.599,21.536,21.427,21.033,21.308,36.0,38.5,37.0
1156,2025,12,9,Silverstone Circuit,UK,153,40.28,31.38383333333333,28.214,6,26.666666666666668,8.0,846.0,857.0,807.0,1.0,1.0,15.0,3,2,19,3,2,19,86.123,85.963,86.574,25.0,18.0,15.0,52,52,52,2.0,2.0,2.0,29.421999999999997,34.8855,29.844,30.63,40.28,29.952,28.214,29.491,29.736,27.5,27.0,25.5
1157,2025,13,13,Circuit de Spa-Francorchamps,Belgium,401,24.376,24.00866666666667,23.806,3,12.333333333333334,2.0,857.0,846.0,844.0,1.0,1.0,6.0,2,1,3,2,1,3,101.201,101.00999999999999,101.63499999999999,25.0,18.0,15.0,44,44,44,1.0,1.0,1.0,23.844,24.376,23.806,23.844,24.376,23.806,23.844,24.376,23.806,12.0,13.0,12.0
1158,2025,14,11,Hungaroring,Hungary,264,21.703,21.235599999999998,20.94,5,31.2,3.0,846.0,857.0,847.0,1.0,1.0,131.0,3,2,4,3,2,4,75.523,75.211,75.627,25.0,18.0,15.0,70,70,70,1.0,2.0,2.0,20.94,21.0425,21.5765,20.94,21.145,21.703,20.94,20.94,21.45,31.0,31.5,31.0
1159,2025,15,39,Circuit Park Zandvoort,Netherlands,6,18.74,18.152333333333335,17.375,6,38.0,2.6666666666666665,857.0,830.0,865.0,1.0,9.0,215.0,1,3,4,1,3,4,69.338,69.696,69.966,25.0,18.0,15.0,72,72,72,2.0,2.0,2.0,17.982,18.5005,17.9745,18.589,18.74,18.535,17.375,18.261,17.414,38.0,38.0,38.0
1160,2025,16,14,Autodromo Nazionale di Monza,Italy,162,27.498,25.215000000000003,23.602,3,42.666666666666664,2.0,830.0,846.0,857.0,9.0,1.0,1.0,1,2,3,1,2,3,79.455,79.517,79.711,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,24.545,27.498,23.602,24.545,27.498,23.602,24.545,27.498,23.602,37.0,46.0,45.0
1161,2025,17,73,Baku City Circuit,Azerbaijan,-7,20.508,20.179333333333332,19.809,3,35.333333333333336,2.6666666666666665,830.0,847.0,832.0,9.0,131.0,3.0,1,5,2,1,5,2,101.331,101.646,102.63499999999999,25.0,18.0,15.0,51,51,51,1.0,1.0,1.0,20.221,19.809,20.508,20.221,19.809,20.508,20.221,19.809,20.508,40.0,39.0,27.0
1162,2025,18,15,Marina Bay Street Circuit,Singapore,18,24.008,23.762666666666664,23.314,3,23.333333333333332,2.6666666666666665,847.0,830.0,846.0,131.0,9.0,1.0,1,2,5,1,2,5,89.928,90.02799999999999,89.932,25.0,18.0,15.0,62,62,62,1.0,1.0,1.0,23.966,24.008,23.314,23.966,24.008,23.314,23.966,24.008,23.314,25.0,19.0,26.0
1163,2025,19,69,Circuit of the Americas,USA,161,24.58,24.095,23.718,3,29.0,2.0,830.0,846.0,844.0,9.0,1.0,6.0,1,2,3,1,2,3,93.207,93.843,93.525,25.0,18.0,15.0,56,56,56,1.0,1.0,1.0,23.987,24.58,23.718,23.987,24.58,23.718,23.987,24.58,23.718,33.0,32.0,22.0
1164,2025,20,32,Autódromo Hermanos Rodríguez,Mexico,2227,22.762,22.514666666666667,22.215,3,34.0,2.6666666666666665,846.0,844.0,830.0,1.0,6.0,9.0,1,2,5,1,2,5,76.899,77.024,77.076,25.0,18.0,15.0,71,71,71,1.0,1.0,1.0,22.567,22.215,22.762,22.567,22.215,22.762,22.567,22.215,22.762,34.0,31.0,37.0
1165,2025,21,18,Autódromo José Carlos Pace,Brazil,785,23.49,23.293,23.058,7,34.714285714285715,7.333333333333333,846.0,863.0,830.0,1.0,131.0,9.0,1,2,19,1,2,16,69.656,70.19200000000001,70.403,25.0,18.0,15.0,71,71,71,2.0,2.0,3.0,23.363999999999997,23.378500000000003,23.188666666666666,23.49,23.401,23.311,23.238,23.356,23.058,40.0,34.0,31.666666666666668
1166,2025,22,80,Las Vegas Strip Street Circuit,United States,642,21.968,21.534999999999997,20.929,3,14.666666666666666,7.666666666666667,830.0,847.0,863.0,9.0,131.0,131.0,2,4,17,2,4,17,113.458,113.144,116.314,25.0,18.0,15.0,50,50,50,1.0,1.0,1.0,21.708,20.929,21.968,21.708,20.929,21.968,21.708,20.929,21.968,25.0,17.0,2.0
1167,2025,23,78,Losail International Circuit,Qatar,12,29.97,28.629833333333334,27.853,6,24.0,3.6666666666666665,830.0,857.0,832.0,9.0,1.0,3.0,3,1,7,3,1,7,80.47200000000001,80.23400000000001,80.52,25.0,18.0,15.0,57,57,57,2.0,2.0,2.0,29.069,28.450000000000003,28.3705,29.97,29.047,28.56,28.168,27.853,28.181,19.5,33.0,19.5
1168,2025,24,24,Yas Marina Circuit,UAE,3,21.703,21.4995,21.323,4,30.0,2.0,830.0,857.0,846.0,9.0,1.0,1.0,1,3,2,1,3,2,82.877,82.605,83.178,25.0,18.0,15.0,58,58,58,1.0,1.0,2.0,21.703,21.565,21.365000000000002,21.703,21.565,21.407,21.703,21.565,21.323,23.0,41.0,28.0
1169,2026,1,1,Albert Park Grand Prix Circuit,Australia,10,20.985,18.814333333333334,17.664,3,16.333333333333332,2.3333333333333335,847.0,863.0,844.0,131.0,131.0,6.0,1,2,4,1,2,4,79.507,80.12,80.226,25.0,18.0,15.0,58,58,58,1.0,1.0,1.0,17.794,20.985,17.664,17.794,20.985,17.664,17.794,20.985,17.664,12.0,12.0,25.0
1170,2026,2,17,Shanghai International Circuit,China,5,23.39,22.942666666666668,22.433,3,10.0,2.0,863.0,847.0,1.0,131.0,131.0,6.0,1,2,3,1,2,3,93.305,93.262,93.52199999999999,25.0,18.0,15.0,56,56,56,1.0,1.0,1.0,23.005,23.39,22.433,23.005,23.39,22.433,23.005,23.39,22.433,10.0,10.0,10.0
1171,2026,3,22,Suzuka Circuit,Japan,45,23.444,23.241333333333333,22.992,3,19.0,2.6666666666666665,863.0,857.0,844.0,131.0,1.0,6.0,1,3,4,1,3,4,90.035,90.2,89.91499999999999,25.0,18.0,15.0,53,53,53,1.0,1.0,1.0,23.288,23.444,22.992,23.288,23.444,22.992,23.288,23.444,22.992,22.0,18.0,17.0
